1901, 5,24,2415528.125,5,38, 5.89099537
1901, 5,25,2415529.125,6,39, 6.89099537
1901, 5,26,2415530.125,0,40, 7.89099537
1901, 5,27,2415531.125,1,41, 8.89099537
1901, 5,28,2415532.125,2,42, 9.89099537
1901, 5,29,2415533.125,3,43,10.89099537
1901, 5,30,2415534.125,4,44,11.89099537
1901, 5,31,2415535.125,5,45,12.89099537
1901, 6, 1,2415536.125,6,46,13.89099537
1901, 6, 2,2415537.125,0,47,14.89099537
1901, 6, 3,2415538.125,1,48,15.89099537
1901, 6, 4,2415539.125,2,49,16.89099537
1901, 6, 5,2415540.125,3,50,17.89099537
1901, 6, 6,2415541.125,4,51,18.89099537
1901, 6, 7,2415542.125,5,52,19.89099537
1901, 6, 8,2415543.125,6,53,20.89099537
1901, 6, 9,2415544.125,0,54,21.89099537
1901, 6,10,2415545.125,1,55,22.89099537
1901, 6,11,2415546.125,2,56,23.89099537
1901, 6,12,2415547.125,3,57,24.89099537
1901, 6,13,2415548.125,4,58,25.89099537
1901, 6,14,2415549.125,5,59,26.89099537
1901, 6,15,2415550.125,6, 0,27.89099537
1901, 6,16,2415551.125,0, 1,28.89099537
1901, 6,17,2415552.125,1, 2, 0.56094907
1901, 6,18,2415553.125,2, 3, 1.56094907
1901, 6,19,2415554.125,3, 4, 2.56094907
1901, 6,20,2415555.125,4, 5, 3.56094907
1901, 6,21,2415556.125,5, 6, 4.56094907
1901, 6,22,2415557.125,6, 7, 5.56094907
1901, 6,23,2415558.125,0, 8, 6.56094907
1901, 6,24,2415559.125,1, 9, 7.56094907
1901, 6,25,2415560.125,2,10, 8.56094907
1901, 6,26,2415561.125,3,11, 9.56094907
1901, 6,27,2415562.125,4,12,10.56094907
1901, 6,28,2415563.125,5,13,11.56094907
1901, 6,29,2415564.125,6,14,12.56094907
1901, 6,30,2415565.125,0,15,13.56094907
1901, 7, 1,2415566.125,1,16,14.56094907
1901, 7, 2,2415567.125,2,17,15.56094907
1901, 7, 3,2415568.125,3,18,16.56094907
1901, 7, 4,2415569.125,4,19,17.56094907
1901, 7, 5,2415570.125,5,20,18.56094907
